Cumulative sequencing depth,Fraction of target bases(%)
6877,0.069833
6878,0.069833
6879,0.069769
6880,0.069704
6881,0.069704
6882,0.069704
6883,0.069704
6884,0.069704
6885,0.069704
6886,0.069704
6887,0.069704
6888,0.069704
6889,0.069704
6890,0.069704
6891,0.069704
6892,0.069640
6893,0.069640
6894,0.069640
6895,0.069576
6896,0.069576
6897,0.069576
6898,0.069576
6899,0.069576
6900,0.069576
6901,0.069576
6902,0.069576
6903,0.069512
6904,0.069512
6905,0.069512
6906,0.069447
6907,0.069447
6908,0.069447
6909,0.069447
6910,0.069383
6911,0.069383
6912,0.069383
6913,0.069383
6914,0.069383
6915,0.069383
6916,0.069383
6917,0.069319
6918,0.069319
6919,0.069319
6920,0.069319
6921,0.069255
6922,0.069190
6923,0.069190
6924,0.069190
6925,0.069190
6926,0.069190
6927,0.069190
6928,0.069126
6929,0.069126
6930,0.069126
6931,0.069062
6932,0.069062
6933,0.069062
6934,0.069062
6935,0.068998
6936,0.068998
6937,0.068998
6938,0.068998
6939,0.068998
6940,0.068998
6941,0.068998
6942,0.068998
6943,0.068998
6944,0.068998
6945,0.068998
6946,0.068998
6947,0.068998
6948,0.068998
6949,0.068998
6950,0.068998
6951,0.068998
6952,0.068998
6953,0.068933
6954,0.068933
6955,0.068933
6956,0.068933
6957,0.068933
6958,0.068933
6959,0.068933
6960,0.068933
6961,0.068933
6962,0.068933
6963,0.068933
6964,0.068933
6965,0.068933
6966,0.068933
6967,0.068933
6968,0.068933
6969,0.068933
6970,0.068933
6971,0.068933
6972,0.068933
6973,0.068933
6974,0.068933
6975,0.068933
6976,0.068933
6977,0.068933
6978,0.068933
6979,0.068933
6980,0.068933
6981,0.068869
6982,0.068869
6983,0.068869
6984,0.068869
6985,0.068869
6986,0.068869
6987,0.068869
6988,0.068869
6989,0.068869
6990,0.068869
6991,0.068869
6992,0.068805
6993,0.068676
6994,0.068676
6995,0.068676
6996,0.068612
6997,0.068612
6998,0.068612
6999,0.068612
7000,0.068612
7001,0.068612
7002,0.068612
7003,0.068612
7004,0.068612
7005,0.068612
7006,0.068612
7007,0.068612
7008,0.068484
7009,0.068419
7010,0.068419
7011,0.068355
7012,0.068291
7013,0.068291
7014,0.068291
7015,0.068291
7016,0.068291
7017,0.068291
7018,0.068291
7019,0.068291
7020,0.068291
7021,0.068162
7022,0.068162
7023,0.068162
7024,0.068098
7025,0.068034
7026,0.068034
7027,0.068034
7028,0.068034
7029,0.067970
7030,0.067970
7031,0.067970
7032,0.067970
7033,0.067970
7034,0.067970
7035,0.067970
7036,0.067970
7037,0.067970
7038,0.067970
7039,0.067970
7040,0.067970
7041,0.067970
7042,0.067970
7043,0.067970
7044,0.067906
7045,0.067906
7046,0.067906
7047,0.067906
7048,0.067906
7049,0.067906
7050,0.067906
7051,0.067906
7052,0.067906
7053,0.067906
7054,0.067777
7055,0.067777
7056,0.067777
7057,0.067777
7058,0.067777
7059,0.067713
7060,0.067649
7061,0.067649
7062,0.067649
7063,0.067649
7064,0.067649
7065,0.067584
7066,0.067584
7067,0.067584
7068,0.067520
7069,0.067520
7070,0.067456
7071,0.067456
7072,0.067456
7073,0.067392
7074,0.067392
7075,0.067392
7076,0.067392
7077,0.067263
7078,0.067263
7079,0.067199
7080,0.067199
7081,0.067199
7082,0.067199
7083,0.067135
7084,0.067135
7085,0.067135
7086,0.067135
7087,0.067006
7088,0.067006
7089,0.067006
7090,0.067006
7091,0.067006
7092,0.067006
7093,0.067006
7094,0.067006
7095,0.067006
7096,0.067006
7097,0.067006
7098,0.067006
7099,0.066942
7100,0.066878
7101,0.066878
7102,0.066878
7103,0.066878
7104,0.066878
7105,0.066813
7106,0.066749
7107,0.066749
7108,0.066749
7109,0.066749
7110,0.066749
7111,0.066749
7112,0.066749
7113,0.066749
7114,0.066685
7115,0.066685
7116,0.066621
7117,0.066492
7118,0.066492
7119,0.066492
7120,0.066492
7121,0.066492
7122,0.066492
7123,0.066492
7124,0.066492
7125,0.066492
7126,0.066492
7127,0.066428
7128,0.066428
7129,0.066428
7130,0.066364
7131,0.066364
7132,0.066299
7133,0.066299
7134,0.066299
7135,0.066299
7136,0.066299
7137,0.066299
7138,0.066299
7139,0.066299
7140,0.066235
7141,0.066171
7142,0.066171
7143,0.066171
7144,0.066171
7145,0.066171
7146,0.066171
7147,0.066171
7148,0.066171
7149,0.066171
7150,0.066171
7151,0.066171
7152,0.066107
7153,0.066107
7154,0.066107
7155,0.066107
7156,0.066107
7157,0.066107
7158,0.066107
7159,0.066107
7160,0.066107
7161,0.066042
7162,0.065978
7163,0.065978
7164,0.065978
7165,0.065978
7166,0.065914
7167,0.065914
7168,0.065914
7169,0.065914
7170,0.065914
7171,0.065914
7172,0.065785
7173,0.065721
7174,0.065721
7175,0.065593
7176,0.065593
7177,0.065593
7178,0.065528
7179,0.065464
7180,0.065464
7181,0.065464
7182,0.065464
7183,0.065464
7184,0.065464
7185,0.065464
7186,0.065464
7187,0.065400
7188,0.065336
7189,0.065336
7190,0.065336
7191,0.065336
7192,0.065272
7193,0.065207
7194,0.065207
7195,0.065207
7196,0.065207
7197,0.065207
7198,0.065207
7199,0.065207
7200,0.065207
7201,0.065207
7202,0.065207
7203,0.065207
7204,0.065207
7205,0.065207
7206,0.065207
7207,0.065207
7208,0.065207
7209,0.065207
7210,0.065207
7211,0.065143
7212,0.065143
7213,0.065143
7214,0.065143
7215,0.065079
7216,0.065079
7217,0.065015
7218,0.065015
7219,0.064950
7220,0.064950
7221,0.064950
7222,0.064950
7223,0.064950
7224,0.064950
7225,0.064950
7226,0.064950
7227,0.064758
7228,0.064693
7229,0.064693
7230,0.064693
7231,0.064693
7232,0.064693
7233,0.064693
7234,0.064693
7235,0.064693
7236,0.064693
7237,0.064565
7238,0.064565
7239,0.064565
7240,0.064501
7241,0.064501
7242,0.064501
7243,0.064436
7244,0.064372
7245,0.064372
7246,0.064372
7247,0.064372
7248,0.064372
7249,0.064308
7250,0.064308
7251,0.064308
7252,0.064179
7253,0.064115
7254,0.064115
7255,0.064115
7256,0.063987
7257,0.063987
7258,0.063987
7259,0.063987
7260,0.063987
7261,0.063987
7262,0.063987
7263,0.063858
7264,0.063730
7265,0.063730
7266,0.063665
7267,0.063665
7268,0.063665
7269,0.063665
7270,0.063665
7271,0.063665
7272,0.063665
7273,0.063665
7274,0.063601
7275,0.063601
7276,0.063601
7277,0.063601
7278,0.063537
7279,0.063537
7280,0.063537
7281,0.063537
7282,0.063537
7283,0.063537
7284,0.063537
7285,0.063537
7286,0.063537
7287,0.063537
7288,0.063408
7289,0.063408
7290,0.063408
7291,0.063408
7292,0.063408
7293,0.063408
7294,0.063344
7295,0.063344
7296,0.063344
7297,0.063280
7298,0.063280
7299,0.063216
7300,0.063216
7301,0.063151
7302,0.063151
7303,0.063151
7304,0.063151
7305,0.063151
7306,0.063023
7307,0.062959
7308,0.062959
7309,0.062959
7310,0.062959
7311,0.062959
7312,0.062959
7313,0.062959
7314,0.062894
7315,0.062894
7316,0.062894
7317,0.062894
7318,0.062894
7319,0.062830
7320,0.062830
7321,0.062766
7322,0.062766
7323,0.062766
7324,0.062702
7325,0.062702
7326,0.062638
7327,0.062573
7328,0.062573
7329,0.062509
7330,0.062509
7331,0.062445
7332,0.062445
7333,0.062445
7334,0.062381
7335,0.062381
7336,0.062316
7337,0.062252
7338,0.062252
7339,0.062252
7340,0.062252
7341,0.062188
7342,0.062188
7343,0.062188
7344,0.062124
7345,0.062124
7346,0.062124
7347,0.062059
7348,0.061931
7349,0.061867
7350,0.061867
7351,0.061867
7352,0.061802
7353,0.061802
7354,0.061674
7355,0.061674
7356,0.061674
7357,0.061610
7358,0.061610
7359,0.061610
7360,0.061610
7361,0.061610
7362,0.061545
7363,0.061545
7364,0.061545
7365,0.061545
7366,0.061481
7367,0.061481
7368,0.061481
7369,0.061481
7370,0.061481
7371,0.061481
7372,0.061481
7373,0.061417
7374,0.061417
7375,0.061353
7376,0.061288
7377,0.061288
7378,0.061224
7379,0.061224
7380,0.061224
7381,0.061224
7382,0.061224
7383,0.061224
7384,0.061224
7385,0.061160
7386,0.061160
7387,0.061031
7388,0.060967
7389,0.060903
7390,0.060903
7391,0.060903
7392,0.060903
7393,0.060839
7394,0.060774
7395,0.060774
7396,0.060774
7397,0.060774
7398,0.060774
7399,0.060774
7400,0.060774
7401,0.060710
7402,0.060710
7403,0.060710
7404,0.060646
7405,0.060646
7406,0.060646
7407,0.060646
7408,0.060582
7409,0.060582
7410,0.060582
7411,0.060517
7412,0.060517
7413,0.060517
7414,0.060517
7415,0.060453
7416,0.060389
7417,0.060325
7418,0.060325
7419,0.060261
7420,0.060261
7421,0.060261
7422,0.060261
7423,0.060261
7424,0.060261
7425,0.060261
7426,0.060261
7427,0.060261
7428,0.060196
7429,0.060196
7430,0.060196
7431,0.060196
7432,0.060196
7433,0.060196
7434,0.060196
7435,0.060196
7436,0.060196
7437,0.060196
7438,0.060196
7439,0.060196
7440,0.060196
7441,0.060196
7442,0.060196
7443,0.060196
7444,0.060132
7445,0.060132
7446,0.060068
7447,0.060004
7448,0.060004
7449,0.060004
7450,0.060004
7451,0.060004
7452,0.060004
7453,0.060004
7454,0.060004
7455,0.060004
7456,0.060004
7457,0.060004
7458,0.060004
7459,0.060004
7460,0.060004
7461,0.060004
7462,0.060004
7463,0.059939
7464,0.059939
7465,0.059939
7466,0.059939
7467,0.059939
7468,0.059939
7469,0.059939
7470,0.059939
7471,0.059939
7472,0.059939
7473,0.059939
7474,0.059939
7475,0.059939
7476,0.059939
7477,0.059939
7478,0.059939
7479,0.059939
7480,0.059939
7481,0.059939
7482,0.059939
7483,0.059875
7484,0.059875
7485,0.059875
7486,0.059875
7487,0.059875
7488,0.059875
7489,0.059875
7490,0.059875
7491,0.059875
7492,0.059875
7493,0.059875
7494,0.059875
7495,0.059875
7496,0.059875
7497,0.059875
7498,0.059875
7499,0.059811
7500,0.059811
7501,0.059811
7502,0.059747
7503,0.059747
7504,0.059747
7505,0.059747
7506,0.059618
7507,0.059618
7508,0.059618
7509,0.059618
7510,0.059618
7511,0.059618
7512,0.059618
7513,0.059618
7514,0.059618
7515,0.059618
7516,0.059554
7517,0.059554
7518,0.059554
7519,0.059554
7520,0.059490
7521,0.059361
7522,0.059361
7523,0.059361
7524,0.059297
7525,0.059297
7526,0.059297
7527,0.059297
7528,0.059297
7529,0.059297
7530,0.059297
7531,0.059297
7532,0.059297
7533,0.059297
7534,0.059233
7535,0.059233
7536,0.059233
7537,0.059233
7538,0.059233
7539,0.059233
7540,0.059233
7541,0.059233
7542,0.059168
7543,0.059168
7544,0.059168
7545,0.059168
7546,0.059168
7547,0.059104
7548,0.059104
7549,0.059104
7550,0.059104
7551,0.059104
7552,0.059104
7553,0.059104
7554,0.059104
7555,0.059104
7556,0.059104
7557,0.059040
7558,0.059040
7559,0.058976
7560,0.058976
7561,0.058976
7562,0.058976
7563,0.058911
7564,0.058911
7565,0.058847
7566,0.058847
7567,0.058847
7568,0.058847
7569,0.058847
7570,0.058783
7571,0.058783
7572,0.058783
7573,0.058783
7574,0.058783
7575,0.058719
7576,0.058654
7577,0.058654
7578,0.058654
7579,0.058654
7580,0.058654
7581,0.058654
7582,0.058654
7583,0.058654
7584,0.058590
7585,0.058526
7586,0.058526
7587,0.058526
7588,0.058397
7589,0.058397
7590,0.058333
7591,0.058333
7592,0.058333
7593,0.058333
7594,0.058269
7595,0.058269
7596,0.058269
7597,0.058269
7598,0.058205
7599,0.058205
7600,0.058205
7601,0.058205
7602,0.058205
7603,0.058140
7604,0.058140
7605,0.058140
7606,0.058140
7607,0.058140
7608,0.058140
7609,0.058076
7610,0.058076
7611,0.058012
7612,0.058012
7613,0.058012
7614,0.058012
7615,0.057948
7616,0.057883
7617,0.057819
7618,0.057755
7619,0.057755
7620,0.057691
7621,0.057691
7622,0.057691
7623,0.057691
7624,0.057691
7625,0.057627
7626,0.057627
7627,0.057627
7628,0.057562
7629,0.057562
7630,0.057562
7631,0.057498
7632,0.057498
7633,0.057498
7634,0.057498
7635,0.057434
7636,0.057434
7637,0.057434
7638,0.057434
7639,0.057434
7640,0.057434
7641,0.057434
7642,0.057434
7643,0.057434
7644,0.057434
7645,0.057434
7646,0.057370
7647,0.057370
7648,0.057370
7649,0.057370
7650,0.057370
7651,0.057370
7652,0.057370
7653,0.057370
7654,0.057370
7655,0.057305
7656,0.057305
7657,0.057305
7658,0.057305
7659,0.057305
7660,0.057305
7661,0.057241
7662,0.057241
7663,0.057241
7664,0.057241
7665,0.057241
7666,0.057177
7667,0.057113
7668,0.057113
7669,0.057113
7670,0.057048
7671,0.056984
7672,0.056984
7673,0.056984
7674,0.056984
7675,0.056984
7676,0.056920
7677,0.056920
7678,0.056920
7679,0.056856
7680,0.056856
7681,0.056856
7682,0.056791
7683,0.056791
7684,0.056791
7685,0.056791
7686,0.056663
7687,0.056599
7688,0.056599
7689,0.056534
7690,0.056470
7691,0.056470
7692,0.056470
7693,0.056470
7694,0.056406
7695,0.056342
7696,0.056342
7697,0.056342
7698,0.056277
7699,0.056213
7700,0.056085
7701,0.056085
7702,0.056020
7703,0.056020
7704,0.055956
7705,0.055956
7706,0.055956
7707,0.055956
7708,0.055892
7709,0.055892
7710,0.055892
7711,0.055828
7712,0.055763
7713,0.055763
7714,0.055699
7715,0.055699
7716,0.055699
7717,0.055699
7718,0.055699
7719,0.055699
7720,0.055699
7721,0.055699
7722,0.055635
7723,0.055635
7724,0.055635
7725,0.055571
7726,0.055506
7727,0.055506
7728,0.055506
7729,0.055506
7730,0.055442
7731,0.055442
7732,0.055442
7733,0.055442
7734,0.055442
7735,0.055442
7736,0.055442
7737,0.055442
7738,0.055442
7739,0.055442
7740,0.055442
7741,0.055442
7742,0.055442
7743,0.055378
7744,0.055250
7745,0.055121
7746,0.054993
7747,0.054993
7748,0.054993
7749,0.054993
7750,0.054993
7751,0.054993
7752,0.054993
7753,0.054993
7754,0.054928
7755,0.054928
7756,0.054864
7757,0.054864
7758,0.054864
7759,0.054864
7760,0.054864
7761,0.054864
7762,0.054864
7763,0.054864
7764,0.054864
7765,0.054864
7766,0.054800
7767,0.054671
7768,0.054671
7769,0.054671
7770,0.054671
7771,0.054671
7772,0.054671
7773,0.054671
7774,0.054607
7775,0.054607
7776,0.054607
7777,0.054607
7778,0.054607
7779,0.054607
7780,0.054543
7781,0.054543
7782,0.054543
7783,0.054543
7784,0.054479
7785,0.054414
7786,0.054414
7787,0.054414
7788,0.054286
7789,0.054222
7790,0.054222
7791,0.054222
7792,0.054157
7793,0.054093
7794,0.054093
7795,0.054093
7796,0.054093
7797,0.054029
7798,0.054029
7799,0.054029
7800,0.053965
7801,0.053900
7802,0.053836
7803,0.053836
7804,0.053836
7805,0.053836
7806,0.053836
7807,0.053772
7808,0.053772
7809,0.053708
7810,0.053708
7811,0.053579
7812,0.053451
7813,0.053386
7814,0.053386
7815,0.053386
7816,0.053322
7817,0.053322
7818,0.053322
7819,0.053322
7820,0.053322
7821,0.053258
7822,0.053258
7823,0.053194
7824,0.053194
7825,0.053194
7826,0.053194
7827,0.053194
7828,0.053194
7829,0.053194
7830,0.053129
7831,0.053065
7832,0.053065
7833,0.053001
7834,0.053001
7835,0.053001
7836,0.053001
7837,0.053001
7838,0.053001
7839,0.053001
7840,0.053001
7841,0.052872
7842,0.052872
7843,0.052872
7844,0.052872
7845,0.052872
7846,0.052872
7847,0.052744
7848,0.052680
7849,0.052616
7850,0.052487
7851,0.052359
7852,0.052359
7853,0.052359
7854,0.052359
7855,0.052359
7856,0.052359
7857,0.052359
7858,0.052230
7859,0.052166
7860,0.052166
7861,0.052102
7862,0.052102
7863,0.052102
7864,0.052102
7865,0.052102
7866,0.052102
7867,0.051973
7868,0.051973
7869,0.051909
7870,0.051845
7871,0.051845
7872,0.051845
7873,0.051845
7874,0.051780
7875,0.051780
7876,0.051780
7877,0.051716
7878,0.051716
7879,0.051716
7880,0.051716
7881,0.051716
7882,0.051588
7883,0.051523
7884,0.051523
7885,0.051523
7886,0.051523
7887,0.051523
7888,0.051523
7889,0.051459
7890,0.051459
7891,0.051459
7892,0.051395
7893,0.051266
7894,0.051266
7895,0.051266
7896,0.051266
7897,0.051202
7898,0.051138
7899,0.051074
7900,0.051074
7901,0.051074
7902,0.051074
7903,0.051009
7904,0.051009
7905,0.051009
7906,0.051009
7907,0.051009
7908,0.051009
7909,0.051009
7910,0.050881
7911,0.050752
7912,0.050752
7913,0.050752
7914,0.050752
7915,0.050752
7916,0.050688
7917,0.050560
7918,0.050560
7919,0.050560
7920,0.050560
7921,0.050560
7922,0.050560
7923,0.050495
7924,0.050495
7925,0.050495
7926,0.050431
7927,0.050431
7928,0.050431
7929,0.050174
7930,0.050110
7931,0.050110
7932,0.050110
7933,0.050110
7934,0.050110
7935,0.050110
7936,0.050110
7937,0.050110
7938,0.050110
7939,0.050046
7940,0.050046
7941,0.050046
7942,0.050046
7943,0.050046
7944,0.050046
7945,0.050046
7946,0.050046
7947,0.049982
7948,0.049982
7949,0.049982
7950,0.049917
7951,0.049917
7952,0.049853
7953,0.049853
7954,0.049853
7955,0.049853
7956,0.049853
7957,0.049853
7958,0.049853
7959,0.049853
7960,0.049853
7961,0.049725
7962,0.049660
7963,0.049596
7964,0.049596
7965,0.049596
7966,0.049596
7967,0.049596
7968,0.049532
7969,0.049532
7970,0.049532
7971,0.049468
7972,0.049468
7973,0.049403
7974,0.049403
7975,0.049339
7976,0.049339
7977,0.049339
7978,0.049339
7979,0.049339
7980,0.049339
7981,0.049275
7982,0.049275
7983,0.049275
7984,0.049211
7985,0.049211
7986,0.049211
7987,0.049211
7988,0.049146
7989,0.049018
7990,0.049018
7991,0.049018
7992,0.049018
7993,0.049018
7994,0.048954
7995,0.048954
7996,0.048954
7997,0.048954
7998,0.048889
7999,0.048889
8000,0.048889
8001,0.048889
8002,0.048889
8003,0.048889
8004,0.048889
8005,0.048889
8006,0.048889
8007,0.048889
8008,0.048825
8009,0.048761
8010,0.048697
8011,0.048697
8012,0.048697
8013,0.048697
8014,0.048697
8015,0.048568
8016,0.048504
8017,0.048504
8018,0.048504
8019,0.048504
8020,0.048504
8021,0.048504
8022,0.048440
8023,0.048440
8024,0.048440
8025,0.048375
8026,0.048375
8027,0.048375
8028,0.048311
8029,0.048311
8030,0.048311
8031,0.048311
8032,0.048311
8033,0.048311
8034,0.048311
8035,0.048311
8036,0.048311
8037,0.048311
8038,0.048247
8039,0.048247
8040,0.048247
8041,0.048183
8042,0.048183
8043,0.048183
8044,0.048183
8045,0.048183
8046,0.048118
8047,0.048118
8048,0.048118
8049,0.048118
8050,0.048118
8051,0.048054
8052,0.048054
8053,0.047990
8054,0.047926
8055,0.047926
8056,0.047926
8057,0.047926
8058,0.047926
8059,0.047861
8060,0.047861
8061,0.047861
8062,0.047861
8063,0.047861
8064,0.047861
8065,0.047797
8066,0.047797
8067,0.047733
8068,0.047733
8069,0.047733
8070,0.047733
8071,0.047605
8072,0.047605
8073,0.047540
8074,0.047540
8075,0.047540
8076,0.047540
8077,0.047540
8078,0.047540
8079,0.047540
8080,0.047540
8081,0.047476
8082,0.047283
8083,0.047219
8084,0.047155
8085,0.047155
8086,0.047155
8087,0.047155
8088,0.047155
8089,0.047155
8090,0.047091
8091,0.047026
8092,0.047026
8093,0.046962
8094,0.046898
8095,0.046898
8096,0.046769
8097,0.046769
8098,0.046769
8099,0.046769
8100,0.046769
8101,0.046769
8102,0.046705
8103,0.046641
8104,0.046641
8105,0.046512
8106,0.046512
8107,0.046448
8108,0.046448
8109,0.046448
8110,0.046448
8111,0.046448
8112,0.046384
8113,0.046384
8114,0.046384
8115,0.046384
8116,0.046384
8117,0.046384
8118,0.046384
8119,0.046320
8120,0.046255
8121,0.046255
8122,0.046255
8123,0.046255
8124,0.046255
8125,0.046255
8126,0.046191
8127,0.046191
8128,0.046191
8129,0.046191
8130,0.046191
8131,0.046191
8132,0.046191
8133,0.046191
8134,0.046191
8135,0.046127
8136,0.046127
8137,0.046127
8138,0.046063
8139,0.046063
8140,0.045998
8141,0.045998
8142,0.045998
8143,0.045998
8144,0.045934
8145,0.045934
8146,0.045934
8147,0.045934
8148,0.045806
8149,0.045806
8150,0.045806
8151,0.045741
8152,0.045741
8153,0.045677
8154,0.045613
8155,0.045613
8156,0.045613
8157,0.045613
8158,0.045613
8159,0.045613
8160,0.045613
8161,0.045613
8162,0.045484
8163,0.045420
8164,0.045420
8165,0.045420
8166,0.045420
8167,0.045420
8168,0.045420
8169,0.045292
8170,0.045228
8171,0.045228
8172,0.045163
8173,0.045163
8174,0.045099
8175,0.045035
8176,0.044971
8177,0.044842
8178,0.044842
8179,0.044842
8180,0.044842
8181,0.044842
8182,0.044842
8183,0.044842
8184,0.044842
8185,0.044842
8186,0.044842
8187,0.044842
8188,0.044842
8189,0.044842
8190,0.044842
8191,0.044842
8192,0.044842
8193,0.044842
8194,0.044778
8195,0.044778
8196,0.044778
8197,0.044778
8198,0.044778
8199,0.044778
8200,0.044778
8201,0.044714
8202,0.044714
8203,0.044714
8204,0.044649
8205,0.044649
8206,0.044649
8207,0.044649
8208,0.044649
8209,0.044585
8210,0.044585
8211,0.044585
8212,0.044521
8213,0.044521
8214,0.044521
8215,0.044521
8216,0.044521
8217,0.044521
8218,0.044521
8219,0.044521
8220,0.044521
8221,0.044521
8222,0.044457
8223,0.044457
8224,0.044457
8225,0.044392
8226,0.044392
8227,0.044328
8228,0.044328
8229,0.044264
8230,0.044135
8231,0.044135
8232,0.044135
8233,0.044071
8234,0.044007
8235,0.044007
8236,0.044007
8237,0.043814
8238,0.043814
8239,0.043814
8240,0.043686
8241,0.043557
8242,0.043429
8243,0.043364
8244,0.043364
8245,0.043300
8246,0.043300
8247,0.043300
8248,0.043300
8249,0.043300
8250,0.043300
8251,0.043300
8252,0.043300
8253,0.043236
8254,0.043236
8255,0.043172
8256,0.043107
8257,0.043107
8258,0.043107
8259,0.043107
8260,0.043107
8261,0.043043
8262,0.043043
8263,0.043043
8264,0.043043
8265,0.043043
8266,0.043043
8267,0.043043
8268,0.043043
8269,0.043043
8270,0.043043
8271,0.043043
8272,0.042979
8273,0.042915
8274,0.042915
8275,0.042915
8276,0.042915
8277,0.042915
8278,0.042915
8279,0.042915
8280,0.042850
8281,0.042850
8282,0.042850
8283,0.042786
8284,0.042786
8285,0.042786
8286,0.042786
8287,0.042786
8288,0.042786
8289,0.042722
8290,0.042722
8291,0.042722
8292,0.042722
8293,0.042722
8294,0.042722
8295,0.042594
8296,0.042594
8297,0.042529
8298,0.042529
8299,0.042529
8300,0.042529
8301,0.042529
8302,0.042529
8303,0.042401
8304,0.042401
8305,0.042401
8306,0.042401
8307,0.042337
8308,0.042337
8309,0.042337
8310,0.042337
8311,0.042337
8312,0.042337
8313,0.042337
8314,0.042337
8315,0.042337
8316,0.042337
8317,0.042337
8318,0.042337
8319,0.042337
8320,0.042272
8321,0.042272
8322,0.042272
8323,0.042272
8324,0.042208
8325,0.042208
8326,0.042208
8327,0.042208
8328,0.042208
8329,0.042208
8330,0.042208
8331,0.042208
8332,0.042208
8333,0.042208
8334,0.042208
8335,0.042208
8336,0.042208
8337,0.042208
8338,0.042208
8339,0.042208
8340,0.042144
8341,0.042144
8342,0.042144
8343,0.042144
8344,0.042144
8345,0.042144
8346,0.042144
8347,0.042080
8348,0.042080
8349,0.042080
8350,0.042080
8351,0.042080
8352,0.042080
8353,0.042080
8354,0.042080
8355,0.042080
8356,0.042080
8357,0.042080
8358,0.042080
8359,0.042080
8360,0.042080
8361,0.042080
8362,0.042080
8363,0.042080
8364,0.042015
8365,0.042015
8366,0.042015
8367,0.042015
8368,0.042015
8369,0.042015
8370,0.042015
8371,0.042015
8372,0.042015
8373,0.042015
8374,0.042015
8375,0.042015
8376,0.042015
8377,0.042015
8378,0.042015
8379,0.042015
8380,0.042015
8381,0.042015
8382,0.042015
8383,0.042015
8384,0.042015
8385,0.042015
8386,0.042015
8387,0.042015
8388,0.042015
8389,0.042015
8390,0.042015
8391,0.042015
8392,0.042015
8393,0.042015
8394,0.042015
8395,0.042015
8396,0.042015
8397,0.042015
8398,0.042015
8399,0.042015
8400,0.042015
8401,0.042015
8402,0.042015
8403,0.041887
8404,0.041887
8405,0.041823
8406,0.041823
8407,0.041823
8408,0.041823
8409,0.041823
8410,0.041823
8411,0.041823
8412,0.041823
8413,0.041823
8414,0.041823
8415,0.041823
8416,0.041823
8417,0.041823
8418,0.041823
8419,0.041823
8420,0.041758
8421,0.041758
8422,0.041758
8423,0.041758
8424,0.041758
8425,0.041758
8426,0.041758
8427,0.041758
8428,0.041758
8429,0.041758
8430,0.041758
8431,0.041758
8432,0.041758
8433,0.041758
8434,0.041694
8435,0.041694
8436,0.041694
8437,0.041694
8438,0.041694
8439,0.041694
8440,0.041694
8441,0.041694
8442,0.041694
8443,0.041694
8444,0.041694
8445,0.041694
8446,0.041694
8447,0.041694
8448,0.041694
8449,0.041694
8450,0.041694
8451,0.041694
8452,0.041694
8453,0.041694
8454,0.041694
8455,0.041630
8456,0.041566
8457,0.041566
8458,0.041566
8459,0.041566
8460,0.041566
8461,0.041566
8462,0.041566
8463,0.041566
8464,0.041566
8465,0.041501
8466,0.041501
8467,0.041501
8468,0.041501
8469,0.041501
8470,0.041501
8471,0.041501
8472,0.041437
8473,0.041373
8474,0.041373
8475,0.041373
8476,0.041309
8477,0.041309
8478,0.041309
8479,0.041309
8480,0.041244
8481,0.041180
8482,0.041180
8483,0.041180
8484,0.041180
8485,0.041180
8486,0.041180
8487,0.041116
8488,0.041116
8489,0.041116
8490,0.041052
8491,0.041052
8492,0.040987
8493,0.040923
8494,0.040923
8495,0.040923
8496,0.040923
8497,0.040923
8498,0.040923
8499,0.040923
8500,0.040923
8501,0.040923
8502,0.040923
8503,0.040923
8504,0.040923
8505,0.040923
8506,0.040923
8507,0.040923
8508,0.040859
8509,0.040859
8510,0.040859
8511,0.040859
8512,0.040859
8513,0.040859
8514,0.040859
8515,0.040859
8516,0.040859
8517,0.040795
8518,0.040795
8519,0.040795
8520,0.040730
8521,0.040730
8522,0.040730
8523,0.040666
8524,0.040666
8525,0.040666
8526,0.040666
8527,0.040666
8528,0.040666
8529,0.040666
8530,0.040666
8531,0.040666
8532,0.040666
8533,0.040666
8534,0.040602
8535,0.040602
8536,0.040602
8537,0.040602
8538,0.040602
8539,0.040602
8540,0.040602
8541,0.040602
8542,0.040602
8543,0.040602
8544,0.040602
8545,0.040602
8546,0.040602
8547,0.040538
8548,0.040538
8549,0.040538
8550,0.040538
8551,0.040538
8552,0.040538
8553,0.040538
8554,0.040538
8555,0.040538
8556,0.040409
8557,0.040409
8558,0.040409
8559,0.040409
8560,0.040345
8561,0.040345
8562,0.040345
8563,0.040345
8564,0.040345
8565,0.040345
8566,0.040345
8567,0.040345
8568,0.040281
8569,0.040281
8570,0.040281
8571,0.040217
8572,0.040152
8573,0.040152
8574,0.040024
8575,0.040024
8576,0.040024
8577,0.040024
8578,0.040024
8579,0.040024
8580,0.040024
8581,0.039960
8582,0.039960
8583,0.039960
8584,0.039895
8585,0.039895
8586,0.039895
8587,0.039895
8588,0.039895
8589,0.039895
8590,0.039831
8591,0.039831
8592,0.039831
8593,0.039831
8594,0.039767
8595,0.039767
8596,0.039703
8597,0.039703
8598,0.039703
8599,0.039703
8600,0.039703
8601,0.039638
8602,0.039638
8603,0.039574
8604,0.039574
8605,0.039510
8606,0.039510
8607,0.039510
8608,0.039510
8609,0.039510
8610,0.039510
8611,0.039446
8612,0.039446
8613,0.039446
8614,0.039446
8615,0.039446
8616,0.039446
8617,0.039446
8618,0.039446
8619,0.039446
8620,0.039446
8621,0.039446
8622,0.039446
8623,0.039446
